timestamp_main,normal_time,P_gpu_W,t_seconds
1628599820.0,2021-08-10 12:50:20.000000000,15007.970000000005,738.3000000000001
1628599820.1,2021-08-10 12:50:20.099999905,15134.21,738.4000000000001
1628599820.2,2021-08-10 12:50:20.200000048,15491.109999999995,738.5
1628599820.3,2021-08-10 12:50:20.299999952,15212.75,738.6
1628599820.4,2021-08-10 12:50:20.400000095,14773.8,738.7
1628599820.5,2021-08-10 12:50:20.500000000,14921.569999999996,738.8000000000001
1628599820.6,2021-08-10 12:50:20.599999905,17405.110000000004,738.9000000000001
1628599820.7,2021-08-10 12:50:20.700000048,20065.779999999995,739.0
1628599820.8,2021-08-10 12:50:20.799999952,17929.96,739.1
1628599820.9,2021-08-10 12:50:20.900000095,15380.77,739.2
1628599821.0,2021-08-10 12:50:21.000000000,15033.589999999993,739.3000000000001
1628599821.1,2021-08-10 12:50:21.099999905,15452.039999999994,739.4000000000001
1628599821.2,2021-08-10 12:50:21.200000048,15040.329999999998,739.5
1628599821.3,2021-08-10 12:50:21.299999952,15017.43,739.6
1628599821.4,2021-08-10 12:50:21.400000095,14925.669999999993,739.7
1628599821.5,2021-08-10 12:50:21.500000000,16996.62,739.8000000000001
1628599821.6,2021-08-10 12:50:21.599999905,17462.83,739.9000000000001
1628599821.7,2021-08-10 12:50:21.700000048,20235.39,740.0
1628599821.8,2021-08-10 12:50:21.799999952,15791.270000000006,740.1
1628599821.9,2021-08-10 12:50:21.900000095,15271.969999999998,740.2
1628599822.0,2021-08-10 12:50:22.000000000,15650.600000000004,740.3000000000001
1628599822.1,2021-08-10 12:50:22.099999905,14853.829999999993,740.4000000000001
1628599822.2,2021-08-10 12:50:22.200000048,14532.599999999991,740.5
1628599822.3,2021-08-10 12:50:22.299999952,14790.239999999996,740.6
1628599822.4,2021-08-10 12:50:22.400000095,16176.509999999997,740.7
1628599822.5,2021-08-10 12:50:22.500000000,18765.699999999997,740.8000000000001
1628599822.6,2021-08-10 12:50:22.599999905,20032.12,740.9000000000001
1628599822.7,2021-08-10 12:50:22.700000048,15715.639999999992,741.0
1628599822.8,2021-08-10 12:50:22.799999952,14886.429999999997,741.1
1628599822.9,2021-08-10 12:50:22.900000095,15593.100000000008,741.2
1628599823.0,2021-08-10 12:50:23.000000000,14949.759999999997,741.3000000000001
1628599823.1,2021-08-10 12:50:23.099999905,14801.069999999998,741.4000000000001
1628599823.2,2021-08-10 12:50:23.200000048,15222.81,741.5
1628599823.3,2021-08-10 12:50:23.299999952,15122.0,741.6
1628599823.4,2021-08-10 12:50:23.400000095,19519.849999999988,741.7
1628599823.5,2021-08-10 12:50:23.500000000,20253.33000000001,741.8000000000001
1628599823.6,2021-08-10 12:50:23.599999905,15782.270000000004,741.9000000000001
1628599823.7,2021-08-10 12:50:23.700000048,14970.220000000005,742.0
1628599823.8,2021-08-10 12:50:23.799999952,14966.070000000003,742.1
1628599823.9,2021-08-10 12:50:23.900000095,15278.94,742.2
1628599824.0,2021-08-10 12:50:24.000000000,15245.570000000002,742.3000000000001
1628599824.1,2021-08-10 12:50:24.099999905,15224.280000000006,742.4000000000001
1628599824.2,2021-08-10 12:50:24.200000048,14869.289999999988,742.5
1628599824.3,2021-08-10 12:50:24.299999952,19005.599999999995,742.6
1628599824.4,2021-08-10 12:50:24.400000095,21077.39,742.7
1628599824.5,2021-08-10 12:50:24.500000000,15733.71000000001,742.8000000000001
1628599824.6,2021-08-10 12:50:24.599999905,14959.019999999997,742.9000000000001
1628599824.7,2021-08-10 12:50:24.700000048,14921.560000000003,743.0
1628599824.8,2021-08-10 12:50:24.799999952,15477.85,743.1
1628599824.9,2021-08-10 12:50:24.900000095,14893.4,743.2
1628599825.0,2021-08-10 12:50:25.000000000,14927.120000000006,743.3000000000001
1628599825.1,2021-08-10 12:50:25.099999905,15224.69,743.4000000000001
1628599825.2,2021-08-10 12:50:25.200000048,19125.51999999999,743.5
1628599825.3,2021-08-10 12:50:25.299999952,20531.549999999985,743.6
1628599825.4,2021-08-10 12:50:25.400000095,15726.169999999993,743.7
1628599825.5,2021-08-10 12:50:25.500000000,15452.29,743.8000000000001
1628599825.6,2021-08-10 12:50:25.599999905,15262.950000000004,743.9000000000001
1628599825.7,2021-08-10 12:50:25.700000048,15354.64,744.0
1628599825.8,2021-08-10 12:50:25.799999952,15012.42000000001,744.1
1628599825.9,2021-08-10 12:50:25.900000095,14849.34,744.2
1628599826.0,2021-08-10 12:50:26.000000000,15018.899999999992,744.3000000000001
1628599826.1,2021-08-10 12:50:26.099999905,19022.49,744.4000000000001
1628599826.2,2021-08-10 12:50:26.200000048,19554.49,744.5
1628599826.3,2021-08-10 12:50:26.299999952,17187.190000000002,744.6
1628599826.4,2021-08-10 12:50:26.400000095,14907.099999999997,744.7
1628599826.5,2021-08-10 12:50:26.500000000,15240.099999999997,744.8000000000001
1628599826.6,2021-08-10 12:50:26.599999905,15524.030000000008,744.9000000000001
1628599826.7,2021-08-10 12:50:26.700000048,14996.3,745.0
1628599826.8,2021-08-10 12:50:26.799999952,14503.949999999992,745.1
1628599826.9,2021-08-10 12:50:26.900000095,15043.82,745.2
1628599827.0,2021-08-10 12:50:27.000000000,18166.340000000007,745.3000000000001
1628599827.1,2021-08-10 12:50:27.099999905,20297.189999999995,745.4000000000001
1628599827.2,2021-08-10 12:50:27.200000048,17249.6,745.5
1628599827.3,2021-08-10 12:50:27.299999952,15015.770000000006,745.6
1628599827.4,2021-08-10 12:50:27.400000095,15191.97,745.7
1628599827.5,2021-08-10 12:50:27.500000000,15453.66,745.8000000000001
1628599827.6,2021-08-10 12:50:27.599999905,14920.669999999998,745.9000000000001
1628599827.7,2021-08-10 12:50:27.700000048,14926.010000000007,746.0
1628599827.8,2021-08-10 12:50:27.799999952,14814.040000000005,746.1
1628599827.9,2021-08-10 12:50:27.900000095,17110.699999999993,746.2
1628599828.0,2021-08-10 12:50:28.000000000,19187.82,746.3000000000001
1628599828.1,2021-08-10 12:50:28.099999905,19411.15,746.4000000000001
1628599828.2,2021-08-10 12:50:28.200000048,15268.779999999992,746.5
1628599828.3,2021-08-10 12:50:28.299999952,14777.880000000005,746.6
1628599828.4,2021-08-10 12:50:28.400000095,15333.16,746.7
1628599828.5,2021-08-10 12:50:28.500000000,15175.639999999996,746.8000000000001
1628599828.6,2021-08-10 12:50:28.599999905,15138.839999999993,746.9000000000001
1628599828.7,2021-08-10 12:50:28.700000048,14960.19,747.0
1628599828.8,2021-08-10 12:50:28.799999952,17160.53,747.1
1628599828.9,2021-08-10 12:50:28.900000095,19055.12,747.2
1628599829.0,2021-08-10 12:50:29.000000000,19249.68,747.3000000000001
1628599829.1,2021-08-10 12:50:29.099999905,15150.85,747.4000000000001
1628599829.2,2021-08-10 12:50:29.200000048,14935.62,747.5
1628599829.3,2021-08-10 12:50:29.299999952,15579.190000000002,747.6
1628599829.4,2021-08-10 12:50:29.400000095,14711.3,747.7
1628599829.5,2021-08-10 12:50:29.500000000,14627.660000000002,747.8000000000001
1628599829.6,2021-08-10 12:50:29.599999905,15090.860000000002,747.9000000000001
1628599829.7,2021-08-10 12:50:29.700000048,15961.500000000004,748.0
1628599829.8,2021-08-10 12:50:29.799999952,18487.92000000001,748.1
1628599829.9,2021-08-10 12:50:29.900000095,19712.510000000013,748.2
1628599830.0,2021-08-10 12:50:30.000000000,15595.819999999998,748.3000000000001
1628599830.1,2021-08-10 12:50:30.099999905,14995.3,748.4000000000001
1628599830.2,2021-08-10 12:50:30.200000048,15472.960000000005,748.5
1628599830.3,2021-08-10 12:50:30.299999952,15389.549999999994,748.6
1628599830.4,2021-08-10 12:50:30.400000095,15054.260000000006,748.7
1628599830.5,2021-08-10 12:50:30.500000000,15148.949999999986,748.8000000000001
1628599830.6,2021-08-10 12:50:30.599999905,15263.560000000012,748.9000000000001
1628599830.7,2021-08-10 12:50:30.700000048,19156.729999999992,749.0
1628599830.8,2021-08-10 12:50:30.799999952,21098.27,749.1
1628599830.9,2021-08-10 12:50:30.900000095,15912.890000000009,749.2
1628599831.0,2021-08-10 12:50:31.000000000,14475.28,749.3000000000001
1628599831.1,2021-08-10 12:50:31.099999905,14739.449999999992,749.4000000000001
1628599831.2,2021-08-10 12:50:31.200000048,15625.450000000004,749.5
1628599831.3,2021-08-10 12:50:31.299999952,15009.460000000005,749.6
1628599831.4,2021-08-10 12:50:31.400000095,14748.909999999998,749.7
1628599831.5,2021-08-10 12:50:31.500000000,15027.469999999992,749.8000000000001
1628599831.6,2021-08-10 12:50:31.599999905,19268.569999999974,749.9000000000001
1628599831.7,2021-08-10 12:50:31.700000048,19853.71,750.0
1628599831.8,2021-08-10 12:50:31.799999952,16699.129999999997,750.1
1628599831.9,2021-08-10 12:50:31.900000095,15076.620000000004,750.2
1628599832.0,2021-08-10 12:50:32.000000000,15227.46,750.3000000000001
1628599832.1,2021-08-10 12:50:32.099999905,15633.750000000002,750.4000000000001
1628599832.2,2021-08-10 12:50:32.200000048,14913.240000000002,750.5
1628599832.3,2021-08-10 12:50:32.299999952,15097.24,750.6
1628599832.4,2021-08-10 12:50:32.400000095,15203.740000000009,750.7
1628599832.5,2021-08-10 12:50:32.500000000,18391.08999999999,750.8000000000001
1628599832.6,2021-08-10 12:50:32.599999905,18427.549999999992,750.9000000000001
1628599832.7,2021-08-10 12:50:32.700000048,18770.97,751.0
1628599832.8,2021-08-10 12:50:32.799999952,15377.960000000005,751.1
1628599832.9,2021-08-10 12:50:32.900000095,14919.239999999994,751.2
1628599833.0,2021-08-10 12:50:33.000000000,15586.250000000002,751.3000000000001
1628599833.1,2021-08-10 12:50:33.099999905,14617.699999999995,751.4000000000001
1628599833.2,2021-08-10 12:50:33.200000048,15103.029999999995,751.5
1628599833.3,2021-08-10 12:50:33.299999952,14817.260000000004,751.6
1628599833.4,2021-08-10 12:50:33.400000095,16863.179999999997,751.7
1628599833.5,2021-08-10 12:50:33.500000000,18439.949999999983,751.8000000000001
1628599833.6,2021-08-10 12:50:33.599999905,20769.64,751.9000000000001
1628599833.7,2021-08-10 12:50:33.700000048,15453.47,752.0
1628599833.8,2021-08-10 12:50:33.799999952,14924.74,752.1
1628599833.9,2021-08-10 12:50:33.900000095,15838.910000000003,752.2
1628599834.0,2021-08-10 12:50:34.000000000,15083.010000000004,752.3000000000001
1628599834.1,2021-08-10 12:50:34.099999905,15023.21,752.4000000000001
1628599834.2,2021-08-10 12:50:34.200000048,14315.520000000011,752.5
1628599834.3,2021-08-10 12:50:34.299999952,16092.11,752.6
1628599834.4,2021-08-10 12:50:34.400000095,18846.43,752.7
1628599834.5,2021-08-10 12:50:34.500000000,19731.02,752.8000000000001
1628599834.6,2021-08-10 12:50:34.599999905,15407.189999999997,752.9000000000001
1628599834.7,2021-08-10 12:50:34.700000048,15133.820000000003,753.0
1628599834.8,2021-08-10 12:50:34.799999952,15295.309999999998,753.1
1628599834.9,2021-08-10 12:50:34.900000095,14967.719999999998,753.2
1628599835.0,2021-08-10 12:50:35.000000000,15061.0,753.3000000000001
1628599835.1,2021-08-10 12:50:35.099999905,15245.770000000004,753.4000000000001
1628599835.2,2021-08-10 12:50:35.200000048,15661.040000000014,753.5
1628599835.3,2021-08-10 12:50:35.299999952,19275.899999999998,753.6
1628599835.4,2021-08-10 12:50:35.400000095,20658.65999999997,753.7
1628599835.5,2021-08-10 12:50:35.500000000,16375.950000000008,753.8000000000001
1628599835.6,2021-08-10 12:50:35.599999905,15276.370000000008,753.9000000000001
1628599835.7,2021-08-10 12:50:35.700000048,15108.760000000004,754.0
1628599835.8,2021-08-10 12:50:35.799999952,15094.560000000003,754.1
1628599835.9,2021-08-10 12:50:35.900000095,14585.92,754.2
1628599836.0,2021-08-10 12:50:36.000000000,14792.88,754.3000000000001
1628599836.1,2021-08-10 12:50:36.099999905,15161.97000000001,754.4000000000001
1628599836.2,2021-08-10 12:50:36.200000048,18436.01000000001,754.5
1628599836.3,2021-08-10 12:50:36.299999952,16723.980000000003,754.6
1628599836.4,2021-08-10 12:50:36.400000095,20345.829999999994,754.7
1628599836.5,2021-08-10 12:50:36.500000000,15166.769999999991,754.8000000000001
1628599836.6,2021-08-10 12:50:36.599999905,15142.400000000003,754.9000000000001
1628599836.7,2021-08-10 12:50:36.700000048,15768.499999999993,755.0
1628599836.8,2021-08-10 12:50:36.799999952,15104.48,755.1
1628599836.9,2021-08-10 12:50:36.900000095,15141.88000000001,755.2
1628599837.0,2021-08-10 12:50:37.000000000,15011.050000000008,755.3000000000001
1628599837.1,2021-08-10 12:50:37.099999905,16487.81,755.4000000000001
1628599837.2,2021-08-10 12:50:37.200000048,18848.2,755.5
1628599837.3,2021-08-10 12:50:37.299999952,20121.829999999987,755.6
1628599837.4,2021-08-10 12:50:37.400000095,15134.090000000004,755.7
1628599837.5,2021-08-10 12:50:37.500000000,14709.810000000009,755.8000000000001
1628599837.6,2021-08-10 12:50:37.599999905,15458.279999999995,755.9000000000001
1628599837.7,2021-08-10 12:50:37.700000048,15195.089999999997,756.0
1628599837.8,2021-08-10 12:50:37.799999952,15072.210000000005,756.1
1628599837.9,2021-08-10 12:50:37.900000095,14833.150000000009,756.2
1628599838.0,2021-08-10 12:50:38.000000000,15195.120000000004,756.3000000000001
1628599838.1,2021-08-10 12:50:38.099999905,17987.01,756.4000000000001
1628599838.2,2021-08-10 12:50:38.200000048,17944.309999999994,756.5
1628599838.3,2021-08-10 12:50:38.299999952,19633.189999999995,756.6
1628599838.4,2021-08-10 12:50:38.400000095,15605.080000000004,756.7
1628599838.5,2021-08-10 12:50:38.500000000,15019.680000000004,756.8000000000001
1628599838.6,2021-08-10 12:50:38.599999905,15379.87,756.9000000000001
1628599838.7,2021-08-10 12:50:38.700000048,15400.579999999998,757.0
1628599838.8,2021-08-10 12:50:38.799999952,14842.03,757.1
1628599838.9,2021-08-10 12:50:38.900000095,14947.210000000005,757.2
1628599839.0,2021-08-10 12:50:39.000000000,17409.700000000004,757.3000000000001
1628599839.1,2021-08-10 12:50:39.099999905,19232.75,757.4000000000001
1628599839.2,2021-08-10 12:50:39.200000048,19386.93,757.5
1628599839.3,2021-08-10 12:50:39.299999952,15069.1,757.6
1628599839.4,2021-08-10 12:50:39.400000095,15009.140000000009,757.7
1628599839.5,2021-08-10 12:50:39.500000000,15847.45,757.8000000000001
1628599839.6,2021-08-10 12:50:39.599999905,15040.99000000001,757.9000000000001
1628599839.7,2021-08-10 12:50:39.700000048,14475.21,758.0
1628599839.8,2021-08-10 12:50:39.799999952,14922.850000000002,758.1
1628599839.9,2021-08-10 12:50:39.900000095,17803.199999999993,758.2
1628599840.0,2021-08-10 12:50:40.000000000,20069.42999999999,758.3000000000001
1628599840.1,2021-08-10 12:50:40.099999905,18409.6,758.4000000000001
1628599840.2,2021-08-10 12:50:40.200000048,15175.769999999997,758.5
1628599840.3,2021-08-10 12:50:40.299999952,15196.689999999997,758.6
1628599840.4,2021-08-10 12:50:40.400000095,15575.329999999987,758.7
1628599840.5,2021-08-10 12:50:40.500000000,14735.859999999995,758.8000000000001
1628599840.6,2021-08-10 12:50:40.599999905,15137.96,758.9000000000001
1628599840.7,2021-08-10 12:50:40.700000048,14619.55,759.0
1628599840.8,2021-08-10 12:50:40.799999952,17124.38,759.1
1628599840.9,2021-08-10 12:50:40.900000095,17583.370000000006,759.2
1628599841.0,2021-08-10 12:50:41.000000000,20710.61,759.3000000000001
1628599841.1,2021-08-10 12:50:41.099999905,15961.31,759.4000000000001
1628599841.2,2021-08-10 12:50:41.200000048,14934.400000000003,759.5
1628599841.3,2021-08-10 12:50:41.299999952,15266.19,759.6
1628599841.4,2021-08-10 12:50:41.400000095,14939.72,759.7
1628599841.5,2021-08-10 12:50:41.500000000,15003.100000000008,759.8000000000001
1628599841.6,2021-08-10 12:50:41.599999905,15043.669999999996,759.9000000000001
1628599841.7,2021-08-10 12:50:41.700000048,16830.809999999998,760.0
1628599841.8,2021-08-10 12:50:41.799999952,18937.309999999998,760.1
1628599841.9,2021-08-10 12:50:41.900000095,19930.34,760.2
1628599842.0,2021-08-10 12:50:42.000000000,15481.920000000007,760.3000000000001
1628599842.1,2021-08-10 12:50:42.099999905,15061.759999999998,760.4000000000001
1628599842.2,2021-08-10 12:50:42.200000048,15586.190000000002,760.5
1628599842.3,2021-08-10 12:50:42.299999952,14455.509999999991,760.6
1628599842.4,2021-08-10 12:50:42.400000095,15009.610000000002,760.7
1628599842.5,2021-08-10 12:50:42.500000000,14615.9,760.8000000000001
1628599842.6,2021-08-10 12:50:42.599999905,16299.310000000003,760.9000000000001
1628599842.7,2021-08-10 12:50:42.700000048,19026.48,761.0
1628599842.8,2021-08-10 12:50:42.799999952,20757.470000000005,761.1
1628599842.9,2021-08-10 12:50:42.900000095,15216.089999999997,761.2
1628599843.0,2021-08-10 12:50:43.000000000,15007.47,761.3000000000001
1628599843.1,2021-08-10 12:50:43.099999905,15002.69,761.4000000000001
1628599843.2,2021-08-10 12:50:43.200000048,15532.099999999997,761.5
1628599843.3,2021-08-10 12:50:43.299999952,15241.25,761.6
1628599843.4,2021-08-10 12:50:43.400000095,15361.669999999996,761.7
1628599843.5,2021-08-10 12:50:43.500000000,15326.699999999992,761.8000000000001
1628599843.6,2021-08-10 12:50:43.599999905,19402.81,761.9000000000001
1628599843.7,2021-08-10 12:50:43.700000048,20146.33,762.0
1628599843.8,2021-08-10 12:50:43.799999952,15617.159999999996,762.1
1628599843.9,2021-08-10 12:50:43.900000095,15092.500000000004,762.2
1628599844.0,2021-08-10 12:50:44.000000000,14759.49,762.3000000000001
1628599844.1,2021-08-10 12:50:44.099999905,15146.160000000002,762.4000000000001
1628599844.2,2021-08-10 12:50:44.200000048,14839.949999999995,762.5
1628599844.3,2021-08-10 12:50:44.299999952,15173.92,762.6
1628599844.4,2021-08-10 12:50:44.400000095,15410.120000000014,762.7
1628599844.5,2021-08-10 12:50:44.500000000,18685.16,762.8000000000001
1628599844.6,2021-08-10 12:50:44.599999905,18242.92,762.9000000000001
1628599844.7,2021-08-10 12:50:44.700000048,17380.119999999995,763.0
1628599844.8,2021-08-10 12:50:44.799999952,15249.419999999996,763.1
1628599844.9,2021-08-10 12:50:44.900000095,15472.74999999999,763.2
1628599845.0,2021-08-10 12:50:45.000000000,15601.410000000003,763.3000000000001
1628599845.1,2021-08-10 12:50:45.099999905,14916.890000000009,763.4000000000001
1628599845.2,2021-08-10 12:50:45.200000048,15265.429999999998,763.5
1628599845.3,2021-08-10 12:50:45.299999952,14969.480000000009,763.6
1628599845.4,2021-08-10 12:50:45.400000095,17119.17,763.7
1628599845.5,2021-08-10 12:50:45.500000000,21502.35,763.8000000000001
1628599845.6,2021-08-10 12:50:45.599999905,17943.27,763.9000000000001
1628599845.7,2021-08-10 12:50:45.700000048,15044.560000000003,764.0
1628599845.8,2021-08-10 12:50:45.799999952,15083.610000000004,764.1
1628599845.9,2021-08-10 12:50:45.900000095,15630.23000000001,764.2
1628599846.0,2021-08-10 12:50:46.000000000,15080.310000000003,764.3000000000001
1628599846.1,2021-08-10 12:50:46.099999905,14843.470000000012,764.4000000000001
1628599846.2,2021-08-10 12:50:46.200000048,14259.21000000001,764.5
1628599846.3,2021-08-10 12:50:46.299999952,17723.339999999993,764.6
1628599846.4,2021-08-10 12:50:46.400000095,18229.41999999998,764.7
1628599846.5,2021-08-10 12:50:46.500000000,21186.26,764.8000000000001
1628599846.6,2021-08-10 12:50:46.599999905,15637.060000000009,764.9000000000001
1628599846.7,2021-08-10 12:50:46.700000048,14691.94,765.0
1628599846.8,2021-08-10 12:50:46.799999952,15813.78,765.1
1628599846.9,2021-08-10 12:50:46.900000095,15022.790000000005,765.2
1628599847.0,2021-08-10 12:50:47.000000000,14929.140000000005,765.3000000000001
1628599847.1,2021-08-10 12:50:47.099999905,14750.460000000005,765.4000000000001
1628599847.2,2021-08-10 12:50:47.200000048,15581.800000000005,765.5
1628599847.3,2021-08-10 12:50:47.299999952,19092.53,765.6
1628599847.4,2021-08-10 12:50:47.400000095,20274.070000000003,765.7
1628599847.5,2021-08-10 12:50:47.500000000,15477.030000000006,765.8000000000001
1628599847.6,2021-08-10 12:50:47.599999905,14924.850000000006,765.9000000000001
1628599847.7,2021-08-10 12:50:47.700000048,15104.479999999994,766.0
1628599847.8,2021-08-10 12:50:47.799999952,14638.609999999995,766.1
1628599847.9,2021-08-10 12:50:47.900000095,15154.939999999997,766.2
1628599848.0,2021-08-10 12:50:48.000000000,15303.080000000002,766.3000000000001
1628599848.1,2021-08-10 12:50:48.099999905,15816.399999999998,766.4000000000001
1628599848.2,2021-08-10 12:50:48.200000048,19201.49,766.5
1628599848.3,2021-08-10 12:50:48.299999952,21611.650000000005,766.6
1628599848.4,2021-08-10 12:50:48.400000095,15648.770000000004,766.7
1628599848.5,2021-08-10 12:50:48.500000000,15249.829999999996,766.8000000000001
1628599848.6,2021-08-10 12:50:48.599999905,15311.899999999996,766.9000000000001
1628599848.7,2021-08-10 12:50:48.700000048,14815.559999999996,767.0
1628599848.8,2021-08-10 12:50:48.799999952,14831.970000000005,767.1
1628599848.9,2021-08-10 12:50:48.900000095,14743.08999999999,767.2
1628599849.0,2021-08-10 12:50:49.000000000,15607.590000000006,767.3000000000001
1628599849.1,2021-08-10 12:50:49.099999905,18586.42,767.4000000000001
1628599849.2,2021-08-10 12:50:49.200000048,19818.74,767.5
1628599849.3,2021-08-10 12:50:49.299999952,15131.25999999999,767.6
1628599849.4,2021-08-10 12:50:49.400000095,14847.429999999998,767.7
1628599849.5,2021-08-10 12:50:49.500000000,15521.48,767.8000000000001
1628599849.6,2021-08-10 12:50:49.599999905,15280.72,767.9000000000001
1628599849.7,2021-08-10 12:50:49.700000048,15244.54,768.0
1628599849.8,2021-08-10 12:50:49.799999952,15134.339999999998,768.1
1628599849.9,2021-08-10 12:50:49.900000095,15628.34000000001,768.2
1628599850.0,2021-08-10 12:50:50.000000000,19797.829999999994,768.3000000000001
1628599850.1,2021-08-10 12:50:50.099999905,21170.67,768.4000000000001
1628599850.2,2021-08-10 12:50:50.200000048,15306.240000000003,768.5
1628599850.3,2021-08-10 12:50:50.299999952,14871.260000000007,768.6
1628599850.4,2021-08-10 12:50:50.400000095,14884.11,768.7
1628599850.5,2021-08-10 12:50:50.500000000,15663.36,768.8000000000001
1628599850.6,2021-08-10 12:50:50.599999905,14982.93,768.9000000000001
1628599850.7,2021-08-10 12:50:50.700000048,14379.709999999995,769.0
1628599850.8,2021-08-10 12:50:50.799999952,14895.84000000001,769.1
1628599850.9,2021-08-10 12:50:50.900000095,17547.910000000007,769.2
1628599851.0,2021-08-10 12:50:51.000000000,17520.27999999999,769.3000000000001
1628599851.1,2021-08-10 12:50:51.099999905,21482.64000000001,769.4000000000001
1628599851.2,2021-08-10 12:50:51.200000048,15579.360000000004,769.5
1628599851.3,2021-08-10 12:50:51.299999952,15227.940000000002,769.6
1628599851.4,2021-08-10 12:50:51.400000095,15513.110000000002,769.7
1628599851.5,2021-08-10 12:50:51.500000000,15194.569999999992,769.8000000000001
1628599851.6,2021-08-10 12:50:51.599999905,15137.150000000003,769.9000000000001
1628599851.7,2021-08-10 12:50:51.700000048,14822.589999999998,770.0
1628599851.8,2021-08-10 12:50:51.799999952,16333.01000000001,770.1
1628599851.9,2021-08-10 12:50:51.900000095,18447.21,770.2
1628599852.0,2021-08-10 12:50:52.000000000,19974.950000000004,770.3000000000001
1628599852.1,2021-08-10 12:50:52.099999905,15505.329999999996,770.4000000000001
1628599852.2,2021-08-10 12:50:52.200000048,15156.620000000006,770.5
1628599852.3,2021-08-10 12:50:52.299999952,14784.12,770.6
1628599852.4,2021-08-10 12:50:52.400000095,15035.9,770.7
1628599852.5,2021-08-10 12:50:52.500000000,14579.600000000002,770.8000000000001
1628599852.6,2021-08-10 12:50:52.599999905,14874.810000000003,770.9000000000001
1628599852.7,2021-08-10 12:50:52.700000048,15609.330000000002,771.0
1628599852.8,2021-08-10 12:50:52.799999952,20393.31,771.1
1628599852.9,2021-08-10 12:50:52.900000095,21145.03999999999,771.2
1628599853.0,2021-08-10 12:50:53.000000000,15631.240000000003,771.3000000000001
1628599853.1,2021-08-10 12:50:53.099999905,15032.369999999994,771.4000000000001
1628599853.2,2021-08-10 12:50:53.200000048,15934.070000000009,771.5
1628599853.3,2021-08-10 12:50:53.299999952,14741.45,771.6
1628599853.4,2021-08-10 12:50:53.400000095,15018.589999999993,771.7
1628599853.5,2021-08-10 12:50:53.500000000,14706.590000000006,771.8000000000001
1628599853.6,2021-08-10 12:50:53.599999905,15585.92,771.9000000000001
1628599853.7,2021-08-10 12:50:53.700000048,19148.279999999995,772.0
1628599853.8,2021-08-10 12:50:53.799999952,18093.18999999999,772.1
1628599853.9,2021-08-10 12:50:53.900000095,17920.569999999996,772.2
1628599854.0,2021-08-10 12:50:54.000000000,14871.410000000013,772.3000000000001
1628599854.1,2021-08-10 12:50:54.099999905,14875.880000000005,772.4000000000001
1628599854.2,2021-08-10 12:50:54.200000048,15444.669999999993,772.5
1628599854.3,2021-08-10 12:50:54.299999952,15176.430000000002,772.6
1628599854.4,2021-08-10 12:50:54.400000095,15312.11,772.7
1628599854.5,2021-08-10 12:50:54.500000000,14865.61,772.8000000000001
1628599854.6,2021-08-10 12:50:54.599999905,17697.45999999999,772.9000000000001
1628599854.7,2021-08-10 12:50:54.700000048,20478.5,773.0
1628599854.8,2021-08-10 12:50:54.799999952,17771.53,773.1
1628599854.9,2021-08-10 12:50:54.900000095,15207.640000000005,773.2
1628599855.0,2021-08-10 12:50:55.000000000,15176.810000000003,773.3000000000001
1628599855.1,2021-08-10 12:50:55.099999905,15400.860000000006,773.4000000000001
1628599855.2,2021-08-10 12:50:55.200000048,15128.399999999994,773.5
1628599855.3,2021-08-10 12:50:55.299999952,15050.10999999999,773.6
1628599855.4,2021-08-10 12:50:55.400000095,14493.05,773.7
1628599855.5,2021-08-10 12:50:55.500000000,16845.17000000001,773.8000000000001
1628599855.6,2021-08-10 12:50:55.599999905,18403.04,773.9000000000001
1628599855.7,2021-08-10 12:50:55.700000048,21034.53999999999,774.0
1628599855.8,2021-08-10 12:50:55.799999952,15276.47,774.1
1628599855.9,2021-08-10 12:50:55.900000095,15434.539999999995,774.2
1628599856.0,2021-08-10 12:50:56.000000000,15453.590000000007,774.3000000000001
1628599856.1,2021-08-10 12:50:56.099999905,15066.54,774.4000000000001
1628599856.2,2021-08-10 12:50:56.200000048,15132.419999999996,774.5
1628599856.3,2021-08-10 12:50:56.299999952,14828.269999999991,774.6
1628599856.4,2021-08-10 12:50:56.400000095,16126.32,774.7
1628599856.5,2021-08-10 12:50:56.500000000,18800.879999999983,774.8000000000001
1628599856.6,2021-08-10 12:50:56.599999905,20273.69,774.9000000000001
1628599856.7,2021-08-10 12:50:56.700000048,15604.219999999996,775.0
1628599856.8,2021-08-10 12:50:56.799999952,15004.3,775.1
1628599856.9,2021-08-10 12:50:56.900000095,15388.03,775.2
1628599857.0,2021-08-10 12:50:57.000000000,14593.149999999989,775.3000000000001
1628599857.1,2021-08-10 12:50:57.099999905,14634.39,775.4000000000001
1628599857.2,2021-08-10 12:50:57.200000048,14957.610000000006,775.5
1628599857.3,2021-08-10 12:50:57.299999952,15371.990000000009,775.6
1628599857.4,2021-08-10 12:50:57.400000095,19153.72,775.7
1628599857.5,2021-08-10 12:50:57.500000000,20102.279999999988,775.8000000000001
1628599857.6,2021-08-10 12:50:57.599999905,16007.509999999998,775.9000000000001
1628599857.7,2021-08-10 12:50:57.700000048,14870.559999999994,776.0
1628599857.8,2021-08-10 12:50:57.799999952,15294.550000000005,776.1
1628599857.9,2021-08-10 12:50:57.900000095,15558.000000000002,776.2
1628599858.0,2021-08-10 12:50:58.000000000,15078.55,776.3000000000001
